Year,State Name,Dist Name,RICE,WHEAT,KHARIF SORGHUM,RABI SORGHUM,SORGHUM,PEARL MILLET,MAIZE,FINGER MILLET,BARLEY,CHICKPEA,PIGEONPEA,MINOR PULSES,GROUNDNUT,SESAMUM,RAPESEED AND MUSTARD,SAFFLOWER,CASTOR,LINSEED,SUNFLOWER,SOYABEAN,OILSEEDS,SUGARCANE,COTTON,Total
2007,Tamil Nadu,Madurai,344.38,0.0,75.43,9.4,84.84,14.15,236.09,0.44,0.0,0.46,4.27,8.52,44.99,0.98,0.0,0.0,0.16,0.0,7.74,0.0,53.88,204.89,3.14,1093.76
2008,Tamil Nadu,Madurai,420.18,0.0,52.14,11.57,63.69,18.17,429.04,0.25,0.0,0.32,2.53,7.84,48.96,1.52,0.0,0.0,0.18,0.0,4.44,0.0,55.1,200.36,3.08,1319.37
2009,Tamil Nadu,Madurai,360.18,0.0,0.0,0.0,63.1,21.5,324.63,1.19,0.0,0.34,4.99,9.97,30.69,1.1,0.0,0.0,0.13,0.0,1.88,0.0,0.0,172.52,2.71,994.9300000000003
2010,Tamil Nadu,Madurai,432.12,0.0,48.05,41.64,89.69,23.68,290.41,0.24,0.0,0.33,4.62,13.33,42.35,1.28,0.0,0.0,0.12,0.0,1.07,0.0,0.0,177.36,3.8,1170.09
2011,Tamil Nadu,Madurai,486.75,0.0,59.5,39.74,99.22,23.93,357.64,0.3,0.0,0.44,5.57,0.0,56.86,0.0,0.0,0.0,0.12,0.0,2.51,0.0,0.0,217.29,5.21,1355.0799999999997
2012,Tamil Nadu,Madurai,143.45,0.0,23.65,29.42,53.07,9.01,191.94,0.2,0.0,0.14,2.52,10.3,31.89,0.88,0.0,0.0,0.08,0.0,1.8,0.0,0.0,159.9,2.59,660.8399999999999
2013,Tamil Nadu,Madurai,240.54,0.0,49.53,75.42,124.95,8.66,298.35,0.62,0.0,0.15,5.7,15.51,21.51,1.62,0.0,0.0,0.11,0.0,1.86,0.0,25.1,138.17,3.48,1011.2800000000001
2014,Tamil Nadu,Madurai,340.08,0.0,105.16,137.6,242.76,14.31,311.02,0.28,0.0,0.32,0.0,35.84,43.12,2.3,0.0,0.0,0.07,0.0,1.01,0.0,46.48,83.82,8.69,1372.8599999999994
2015,Tamil Nadu,Madurai,354.99,0.0,40.95,96.91,137.86,12.32,396.77,0.22,0.0,0.32,0.0,37.48,41.84,2.57,0.0,0.0,0.06,0.0,1.05,0.0,45.46,109.81,7.17,1285.78
2016,Tamil Nadu,Madurai,313.06,0.0,11.93,27.05,38.98,4.78,67.35,0.27,0.0,0.34,3.15,11.13,15.72,0.63,0.0,0.0,0.05,0.0,0.31,0.0,0.0,63.03,3.02,560.8
2017,Tamil Nadu,Madurai,171.29,0.0,78.23,64.39,142.62,8.76,362.97,0.19,0.0,0.33,7.02,34.03,27.59,0.65,0.0,0.0,0.04,0.0,0.13,0.0,0.0,64.88,0.01,963.13
1966,Tamil Nadu,Ramananthapuram,300.0,0.0,7.1,6.7,13.8,33.0,0.0,30.0,0.0,0.0,1.0,4.27,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,17.0,9.0,499.87
1967,Tamil Nadu,Ramananthapuram,288.0,0.0,7.4,7.6,15.0,37.0,0.0,31.0,0.0,0.0,1.0,4.42,30.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,32.6,28.9,14.0,499.52000000000004
1968,Tamil Nadu,Ramananthapuram,181.0,0.0,6.7,1.3,8.0,25.0,0.0,24.0,0.0,0.0,1.0,4.51,25.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,26.6,55.1,7.0,366.81000000000006
1969,Tamil Nadu,Ramananthapuram,247.6,0.0,5.7,4.5,10.2,33.9,0.0,34.0,0.0,0.0,0.4,5.26,24.5,1.8,0.0,0.0,0.1,0.0,0.0,0.0,26.4,44.9,5.5,444.7599999999999
1970,Tamil Nadu,Ramananthapuram,274.3,0.0,9.0,1.5,10.5,29.2,0.1,23.0,0.0,0.0,0.6,0.0,32.6,2.2,0.0,0.0,0.1,0.0,0.0,0.0,34.9,30.1,4.4,451.50000000000006
1971,Tamil Nadu,Ramananthapuram,333.8,0.0,8.5,4.9,10.1,27.1,0.1,30.5,0.0,0.0,1.8,4.39,49.2,2.9,0.0,0.0,0.1,0.0,0.0,0.0,52.2,37.6,6.1,569.2900000000001
1972,Tamil Nadu,Ramananthapuram,370.7,0.0,5.5,3.7,9.2,24.5,0.1,26.6,0.0,0.0,1.6,4.69,26.4,3.3,0.0,0.0,0.1,0.0,0.0,0.0,29.8,39.7,6.4,552.2900000000001
1973,Tamil Nadu,Ramananthapuram,383.0,0.0,6.0,2.6,8.6,34.7,0.1,23.1,0.0,0.1,2.4,4.8,28.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,32.4,56.8,9.9,596.9
1974,Tamil Nadu,Ramananthapuram,138.0,0.0,0.9,0.6,1.5,13.1,0.1,19.5,0.0,0.0,0.6,3.35,14.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.5,45.8,5.4,261.84999999999997
1975,Tamil Nadu,Ramananthapuram,272.4,0.0,4.3,4.7,9.0,36.2,0.0,33.2,0.0,0.0,1.2,3.51,25.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,27.1,33.4,3.4,455.50999999999993
1976,Tamil Nadu,Ramananthapuram,217.5,0.0,8.9,1.9,10.8,37.1,0.0,27.6,0.0,0.0,1.4,6.48,19.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,22.4,59.0,6.6,422.08000000000004
1977,Tamil Nadu,Ramananthapuram,365.1,0.0,11.0,2.2,13.2,38.8,0.0,31.7,0.0,0.1,1.8,6.48,19.6,3.6,0.0,0.0,0.1,0.0,0.0,0.0,23.3,66.6,6.2,589.7800000000002
1978,Tamil Nadu,Ramananthapuram,334.0,0.0,12.7,1.1,13.8,38.1,0.0,38.8,0.0,0.0,2.9,5.52,22.9,2.9,0.0,0.0,0.1,0.0,0.0,0.0,25.9,41.9,15.4,556.02
1979,Tamil Nadu,Ramananthapuram,398.0,0.0,11.3,2.2,13.5,27.1,0.0,38.5,0.0,0.0,1.4,7.84,20.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,23.2,34.7,10.4,591.34
1980,Tamil Nadu,Ramananthapuram,117.1,0.0,8.1,1.2,9.3,25.7,0.0,20.6,0.0,0.0,1.1,7.0,19.7,0.7,0.0,0.0,0.0,0.0,0.5,0.0,20.9,41.8,8.1,281.79999999999995
1981,Tamil Nadu,Ramananthapuram,549.1,0.0,11.0,1.9,12.9,22.5,0.0,32.8,0.0,0.0,2.5,7.12,13.7,2.4,0.0,0.0,0.0,0.0,1.3,0.0,17.4,30.2,8.5,713.3199999999999
1982,Tamil Nadu,Ramananthapuram,270.0,0.0,8.8,0.4,9.2,12.6,0.0,29.0,0.0,0.0,1.5,4.93,19.0,2.3,0.0,0.0,0.1,0.0,4.3,0.0,25.7,24.7,6.7,419.23
1983,Tamil Nadu,Ramananthapuram,398.0,0.0,9.8,2.2,12.0,41.3,0.7,32.4,0.0,0.0,3.1,3.55,23.9,2.0,0.0,0.0,0.1,0.0,3.0,0.0,29.0,30.2,7.0,598.2500000000001
1984,Tamil Nadu,Ramananthapuram,214.0,0.0,8.9,0.2,9.1,12.4,1.2,20.1,0.0,0.1,3.0,2.95,28.1,1.6,0.0,0.0,0.1,0.0,1.5,0.0,31.3,46.7,7.4,388.65000000000003
1985,Tamil Nadu,Ramananthapuram,210.3,0.0,13.4,0.3,13.7,19.1,1.2,19.1,0.0,0.0,0.9,6.51,33.1,2.4,0.0,0.0,0.0,0.0,1.2,0.0,36.7,57.5,10.4,425.80999999999995
1986,Tamil Nadu,Ramananthapuram,255.5,0.0,16.4,0.1,16.5,23.0,1.0,23.0,0.0,0.0,2.0,5.84,24.3,1.7,0.0,0.0,0.0,0.0,1.2,0.0,27.2,50.0,9.0,456.73999999999995
1987,Tamil Nadu,Ramananthapuram,602.7,0.0,15.6,1.2,16.8,15.0,0.6,18.0,0.0,0.0,1.0,12.21,28.8,3.2,0.0,0.0,0.0,0.0,1.8,0.0,33.8,64.1,14.0,828.8100000000001
1988,Tamil Nadu,Ramananthapuram,186.1,0.0,12.2,0.4,12.6,9.5,0.7,17.2,0.0,0.0,5.4,3.08,35.3,2.0,0.0,0.0,0.1,0.0,0.9,0.0,38.3,97.6,12.1,433.48
1989,Tamil Nadu,Ramananthapuram,429.2,0.0,11.3,3.2,14.5,15.2,0.5,15.2,0.0,0.1,2.4,13.06,38.3,1.4,0.0,0.0,0.1,0.0,1.6,0.0,41.4,87.2,16.4,691.06
1990,Tamil Nadu,Ramananthapuram,590.05,0.0,19.48,1.18,20.66,20.01,1.16,17.93,0.0,0.12,1.38,11.9,28.41,2.12,0.0,0.0,0.01,0.0,0.83,0.0,31.37,96.77,18.24,861.6199999999998
1991,Tamil Nadu,Ramananthapuram,270.31,0.0,12.39,0.89,13.4,17.17,1.7,14.08,0.0,0.02,0.98,14.51,19.72,2.37,0.0,0.0,0.0,0.0,0.73,0.0,22.82,113.09,10.97,515.15
1992,Tamil Nadu,Ramananthapuram,590.95,0.0,12.04,0.65,12.69,17.47,2.76,12.02,0.0,0.1,1.78,13.29,37.57,3.56,0.0,0.0,0.01,0.0,1.49,0.0,42.63,80.22,9.9,839.13
1993,Tamil Nadu,Ramananthapuram,744.0,0.0,13.92,0.72,14.64,29.0,3.0,18.0,0.0,0.0,2.0,14.0,51.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,64.0,126.7,9.86,1103.84
1994,Tamil Nadu,Ramananthapuram,562.38,0.0,10.13,0.54,10.67,10.87,5.73,6.41,0.0,0.09,1.17,10.18,33.09,3.0,0.0,0.0,0.0,0.0,1.38,0.0,37.47,132.02,7.75,832.8799999999999
1995,Tamil Nadu,Ramananthapuram,87.82,0.0,5.42,0.42,5.84,5.72,5.12,2.83,0.0,0.05,0.42,5.02,22.46,1.82,0.0,0.0,0.0,0.0,0.5,0.0,24.81,80.29,3.34,251.88000000000002
1996,Tamil Nadu,Ramananthapuram,391.4,0.0,15.07,0.32,15.39,15.73,4.39,4.44,0.0,0.05,0.8,7.33,25.2,2.12,0.0,0.0,0.0,0.0,0.37,0.0,28.59,77.57,5.21,593.98
1997,Tamil Nadu,Ramananthapuram,814.29,0.0,7.18,0.16,7.34,19.11,5.12,6.08,0.0,0.06,0.76,7.78,28.61,1.51,0.0,0.0,0.05,0.0,0.73,0.0,30.9,69.66,5.62,1004.9599999999998
1998,Tamil Nadu,Ramananthapuram,831.08,0.0,9.65,0.24,9.89,14.47,6.37,4.38,0.0,0.09,0.97,7.97,34.32,3.05,0.0,0.0,0.0,0.0,1.98,0.0,39.35,82.73,8.84,1055.38
1999,Tamil Nadu,Ramananthapuram,385.13,0.0,7.95,0.65,8.6,17.83,11.46,3.36,0.0,0.06,0.72,9.61,32.82,2.36,0.0,0.0,0.0,0.0,1.08,0.0,36.26,91.37,7.44,616.7
2000,Tamil Nadu,Ramananthapuram,528.42,0.0,8.87,0.73,9.6,9.61,12.7,3.19,0.0,0.04,0.78,3.99,23.33,1.93,0.0,0.0,0.0,0.0,0.54,0.0,25.8,92.71,6.07,728.3100000000001
2001,Tamil Nadu,Ramananthapuram,421.78,0.0,6.62,0.48,7.1,9.43,14.01,3.88,0.0,0.09,0.86,10.04,27.64,2.77,0.0,0.0,0.0,0.0,0.76,0.0,31.17,87.89,5.75,630.27
2002,Tamil Nadu,Ramananthapuram,385.79,0.0,4.82,0.22,5.03,8.39,18.03,2.86,0.0,0.06,0.55,10.42,19.17,1.03,0.0,0.0,0.01,0.0,0.49,0.0,20.71,85.45,3.38,566.41
2003,Tamil Nadu,Ramananthapuram,114.58,0.0,8.32,0.2,8.52,6.46,17.13,4.86,0.0,0.07,0.47,10.21,18.36,2.8,0.0,0.0,0.0,0.0,0.35,0.0,21.51,61.0,3.03,277.87
2004,Tamil Nadu,Ramananthapuram,521.23,0.0,10.74,0.34,11.08,8.31,16.85,4.77,0.0,0.06,0.43,11.17,38.1,1.62,0.0,0.0,0.01,0.0,0.42,0.0,40.15,44.26,3.58,713.1199999999999
2005,Tamil Nadu,Ramananthapuram,538.3,0.0,7.19,0.69,7.88,9.85,13.69,2.14,0.0,0.08,0.46,7.15,31.79,1.18,0.0,0.0,0.02,0.0,0.48,0.0,33.45,79.12,3.26,736.7300000000001
2006,Tamil Nadu,Ramananthapuram,490.85,0.0,8.5,0.61,9.07,18.28,71.98,2.19,0.0,0.07,0.41,18.42,26.16,1.16,0.0,0.0,0.01,0.0,1.35,0.0,28.68,116.35,4.17,798.26
2007,Tamil Nadu,Ramananthapuram,201.91,0.0,7.75,1.78,9.6,8.46,69.65,1.84,0.0,0.08,0.3,9.24,18.18,1.98,0.0,0.0,0.01,0.0,0.84,0.0,21.01,107.78,2.78,463.18999999999994
2008,Tamil Nadu,Ramananthapuram,439.72,0.0,14.81,3.8,18.7,6.21,78.59,1.82,0.0,0.09,0.15,8.1,25.58,0.71,0.0,0.0,0.07,0.0,0.69,0.0,27.04,103.21,2.26,731.5500000000003
2009,Tamil Nadu,Ramananthapuram,437.7,0.0,0.0,0.0,11.79,5.89,51.1,1.35,0.0,0.07,0.16,4.06,14.58,0.84,0.0,0.0,0.03,0.0,0.79,0.0,0.0,86.7,1.98,617.0400000000001
2010,Tamil Nadu,Ramananthapuram,536.94,0.0,2.02,15.44,17.45,6.95,56.65,1.08,0.0,0.05,0.33,5.24,16.28,0.64,0.0,0.0,0.02,0.0,0.36,0.0,0.0,80.34,2.7,742.4900000000002
2011,Tamil Nadu,Ramananthapuram,866.89,0.0,1.67,11.39,13.06,6.54,116.73,0.82,0.0,0.03,0.57,0.0,30.71,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,121.84,4.83,1175.9399999999996
2012,Tamil Nadu,Ramananthapuram,239.34,0.0,1.09,10.29,11.38,3.47,56.68,0.69,0.0,0.01,0.38,3.37,18.23,0.6,0.0,0.0,0.01,0.0,0.3,0.0,0.0,89.26,2.26,437.36000000000007
2013,Tamil Nadu,Ramananthapuram,148.16,0.0,8.56,35.72,44.26,11.68,122.54,1.25,0.0,0.02,1.11,6.38,17.26,0.69,0.0,0.0,0.01,0.0,1.33,0.0,19.3,67.14,6.1,491.51
2014,Tamil Nadu,Ramananthapuram,729.45,0.0,6.53,65.48,72.0,21.23,155.58,3.19,0.0,0.03,0.0,12.78,19.46,2.6,0.0,0.0,0.0,0.0,1.04,0.0,23.11,59.52,6.33,1178.3299999999997
2015,Tamil Nadu,Ramananthapuram,593.55,0.0,2.43,42.84,45.27,10.02,149.24,1.36,0.0,0.01,0.0,11.09,22.31,0.37,0.0,0.0,0.0,0.0,1.89,0.0,24.6,60.67,7.01,972.6599999999999
2016,Tamil Nadu,Ramananthapuram,446.92,0.0,0.81,8.45,9.26,2.29,21.73,0.81,0.0,0.0,0.44,5.48,10.83,0.22,0.0,0.0,0.0,0.0,0.65,0.0,0.0,38.83,3.27,549.99
2017,Tamil Nadu,Ramananthapuram,438.45,0.0,5.9,22.33,28.23,3.93,155.04,2.03,0.0,0.01,0.82,9.85,14.65,0.78,0.0,0.0,0.0,0.0,1.75,0.0,0.0,34.06,0.01,717.8399999999999
1966,Tamil Nadu,Thirunelveli,211.0,0.0,21.2,12.2,33.4,45.0,0.0,12.0,0.0,0.0,0.5,10.74,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.9,13.8,395.73999999999995
1967,Tamil Nadu,Thirunelveli,248.0,0.0,20.0,14.3,34.3,52.0,0.0,12.0,0.0,0.0,0.5,11.78,11.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,13.3,6.9,10.3,436.68
1968,Tamil Nadu,Thirunelveli,239.0,0.0,20.6,19.1,39.7,51.0,0.0,17.0,0.0,0.0,0.4,10.64,11.0,2.3,0.0,0.0,0.1,0.0,0.0,0.0,13.4,13.1,7.2,444.54
1969,Tamil Nadu,Thirunelveli,283.9,0.0,24.7,17.1,41.8,52.6,0.0,11.6,0.0,0.0,0.3,11.03,8.8,2.4,0.0,0.0,0.1,0.0,0.0,0.0,11.3,13.9,8.0,487.53000000000003
1970,Tamil Nadu,Thirunelveli,338.9,0.0,21.2,16.8,38.0,47.0,0.0,11.8,0.0,0.0,0.9,0.0,13.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,16.3,8.3,7.3,521.7999999999998
1971,Tamil Nadu,Thirunelveli,395.3,0.0,20.0,12.3,32.3,58.3,0.0,12.0,0.0,0.1,1.6,22.0,15.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,18.6,6.9,7.1,605.1
1972,Tamil Nadu,Thirunelveli,349.0,0.0,30.0,14.0,44.0,32.4,0.0,15.2,0.0,0.0,1.3,18.79,16.2,2.2,0.0,0.0,0.1,0.0,0.0,0.0,18.5,9.9,6.7,558.2900000000001
1973,Tamil Nadu,Thirunelveli,418.8,0.0,29.3,12.8,42.1,46.3,0.0,17.6,0.0,0.1,1.2,16.95,29.2,1.7,0.0,0.0,0.1,0.0,0.0,0.0,31.0,19.0,7.1,673.2500000000003
1974,Tamil Nadu,Thirunelveli,251.4,0.0,22.5,8.3,30.8,29.2,0.1,16.0,0.0,0.0,0.3,7.05,14.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,15.9,12.4,6.2,416.05
1975,Tamil Nadu,Thirunelveli,228.1,0.0,16.5,32.4,48.9,35.1,0.1,20.6,0.0,0.0,0.3,4.55,11.4,0.5,0.0,0.0,0.1,0.0,0.0,0.0,12.0,10.3,2.1,422.9500000000001
1976,Tamil Nadu,Thirunelveli,260.4,0.0,18.1,14.4,32.5,49.0,0.1,15.1,0.0,0.0,0.2,9.76,6.0,2.2,0.0,0.0,0.1,0.0,0.0,0.0,8.3,10.7,5.1,431.96000000000004
1977,Tamil Nadu,Thirunelveli,451.5,0.0,31.4,20.9,52.3,84.6,0.0,17.3,0.0,0.0,0.5,18.08,17.6,2.5,0.0,0.0,0.1,0.0,0.0,0.0,20.2,13.8,7.5,738.28
1978,Tamil Nadu,Thirunelveli,403.4,0.0,36.1,15.2,51.3,62.3,0.0,16.5,0.0,0.0,1.0,16.9,18.8,1.7,0.0,0.0,0.1,0.0,0.0,0.0,20.6,15.3,16.4,675.5999999999999
1979,Tamil Nadu,Thirunelveli,394.8,0.0,29.8,16.7,46.5,62.3,0.0,14.5,0.0,0.0,0.5,13.54,16.8,1.6,0.0,0.0,0.1,0.0,0.0,0.0,18.5,12.7,11.0,639.34
1980,Tamil Nadu,Thirunelveli,369.9,0.0,20.1,16.4,36.5,41.3,0.0,11.9,0.0,0.0,0.5,12.0,16.2,1.2,0.0,0.0,0.1,0.0,0.4,0.0,17.9,15.3,8.6,568.3
1981,Tamil Nadu,Thirunelveli,330.8,0.0,40.7,33.5,74.2,46.4,0.0,17.8,0.0,0.0,0.4,10.86,11.2,1.6,0.0,0.0,0.1,0.0,1.9,0.0,14.8,19.8,9.1,613.16
1982,Tamil Nadu,Thirunelveli,260.0,0.0,11.2,13.2,24.4,40.2,0.0,10.4,0.0,0.0,0.8,12.67,15.6,1.2,0.0,0.0,0.1,0.0,8.6,0.0,25.5,14.5,7.1,445.47
1983,Tamil Nadu,Thirunelveli,244.0,0.0,14.9,17.5,32.4,65.2,0.0,5.3,0.0,0.0,0.3,13.1,19.6,1.2,0.0,0.0,0.2,0.0,6.7,0.0,27.7,10.9,7.5,466.49999999999994
1984,Tamil Nadu,Thirunelveli,331.0,0.0,13.6,18.9,32.5,66.5,0.0,14.6,0.0,0.2,0.5,16.66,29.1,3.3,0.0,0.0,0.3,0.0,6.6,0.0,39.3,24.0,17.7,614.76
1985,Tamil Nadu,Thirunelveli,397.4,0.0,17.4,22.6,40.0,59.2,0.2,11.1,0.0,0.2,0.4,13.04,22.0,3.6,0.0,0.0,0.2,0.0,1.7,0.0,27.5,19.7,19.0,655.2400000000002
1986,Tamil Nadu,Thirunelveli,237.4,0.0,15.7,10.3,26.0,15.8,0.3,5.8,0.0,0.0,0.3,8.46,11.7,0.8,0.0,0.0,0.1,0.0,0.4,0.0,13.0,23.0,20.3,389.36
1987,Tamil Nadu,Thirunelveli,241.0,0.0,6.2,11.4,17.6,29.4,0.1,7.0,0.0,0.0,0.3,24.54,18.9,1.3,0.0,0.0,0.1,0.0,1.2,0.0,21.5,17.1,25.7,423.34000000000003
1988,Tamil Nadu,Thirunelveli,355.5,0.0,7.9,8.4,16.3,28.3,0.0,7.6,0.0,0.0,0.2,21.15,19.5,2.2,0.0,0.0,0.1,0.0,1.3,0.0,23.1,39.8,28.1,559.45
1989,Tamil Nadu,Thirunelveli,359.0,0.0,23.4,6.6,30.0,43.1,0.0,5.2,0.0,0.0,0.1,24.37,26.4,2.3,0.0,0.0,0.2,0.0,2.6,0.0,31.5,40.3,27.3,622.37
1990,Tamil Nadu,Thirunelveli,534.26,0.0,18.41,9.01,27.32,46.07,0.13,7.41,0.0,0.06,0.19,40.38,20.73,2.87,0.0,0.0,0.04,0.0,2.08,0.0,25.72,46.45,15.97,797.1000000000001
1991,Tamil Nadu,Thirunelveli,428.24,0.0,16.92,7.16,24.08,27.09,0.17,4.16,0.0,0.05,0.2,22.55,21.27,2.78,0.0,0.0,0.02,0.0,2.26,0.0,26.33,54.05,14.79,652.1199999999999
1992,Tamil Nadu,Thirunelveli,522.47,0.0,18.46,6.45,24.91,29.16,0.48,4.73,0.0,0.05,0.28,27.79,24.36,5.1,0.0,0.0,0.06,0.0,2.04,0.0,31.56,47.18,13.52,758.5999999999998
1993,Tamil Nadu,Thirunelveli,496.0,0.0,16.18,7.14,23.32,29.0,0.0,8.0,0.0,0.0,0.0,39.0,40.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,49.0,79.8,17.51,811.9499999999999
1994,Tamil Nadu,Thirunelveli,611.27,0.0,15.66,8.19,23.85,28.51,1.37,6.09,0.0,0.06,0.3,25.56,28.04,2.91,0.0,0.0,0.04,0.0,1.17,0.0,32.16,63.34,15.06,863.5799999999997
1995,Tamil Nadu,Thirunelveli,424.77,0.0,14.21,4.7,18.91,6.26,1.32,3.07,0.0,0.06,0.24,7.86,16.05,0.67,0.0,0.0,0.03,0.0,0.13,0.0,17.51,46.23,5.15,567.17
1996,Tamil Nadu,Thirunelveli,325.56,0.0,17.5,2.91,30.41,42.59,1.07,2.64,0.0,0.05,0.15,16.59,5.7,1.95,0.0,0.0,0.03,0.0,1.5,0.0,15.96,16.18,3.55,484.3399999999999
1997,Tamil Nadu,Thirunelveli,404.3,0.0,7.63,2.96,10.59,56.04,2.24,3.89,0.0,0.07,0.08,18.98,12.32,1.36,0.0,0.0,0.05,0.0,1.26,0.0,14.99,24.99,5.26,567.01
1998,Tamil Nadu,Thirunelveli,510.33,0.0,8.72,2.41,11.13,36.71,2.77,3.25,0.0,0.04,0.16,16.02,26.13,1.57,0.0,0.0,0.06,0.0,1.21,0.0,28.97,36.82,5.05,691.3499999999999
1999,Tamil Nadu,Thirunelveli,469.73,0.0,8.42,2.53,10.95,60.41,6.5,3.49,0.0,0.03,0.12,16.68,15.53,1.6,0.0,0.0,0.04,0.0,0.94,0.0,18.11,50.45,4.57,670.1
2000,Tamil Nadu,Thirunelveli,406.93,0.0,13.98,3.04,17.02,25.61,15.9,2.26,0.0,0.04,0.09,6.35,15.29,1.58,0.0,0.0,0.08,0.0,0.5,0.0,17.45,55.09,5.2,586.4100000000001
2001,Tamil Nadu,Thirunelveli,332.91,0.0,5.82,1.39,7.21,22.36,5.52,2.93,0.0,0.05,0.1,15.17,10.61,1.69,0.0,0.0,0.04,0.0,0.46,0.0,12.8,38.56,2.45,460.07000000000005
2002,Tamil Nadu,Thirunelveli,330.79,0.0,4.44,2.35,6.8,25.93,7.63,1.31,0.0,0.05,0.06,17.0,8.1,0.99,0.0,0.0,0.03,0.0,0.43,0.0,9.55,32.96,1.8,450.2200000000001
2003,Tamil Nadu,Thirunelveli,254.74,0.0,4.73,3.19,7.91,36.37,8.55,1.23,0.0,0.05,0.05,22.79,6.66,1.44,0.0,0.0,0.04,0.0,0.5,0.0,8.63,25.36,1.75,383.9900000000002
2004,Tamil Nadu,Thirunelveli,426.85,0.0,7.5,4.49,11.99,44.92,9.47,1.04,0.0,0.04,0.05,35.8,11.87,3.2,0.0,0.0,0.05,0.0,1.0,0.0,16.1,31.16,3.74,609.2700000000001
2005,Tamil Nadu,Thirunelveli,390.89,0.0,6.97,8.18,14.9,35.11,18.96,0.9,0.0,0.04,0.04,30.92,13.0,1.65,0.0,0.0,0.04,0.0,1.49,0.0,16.18,36.96,2.98,579.21
2006,Tamil Nadu,Thirunelveli,479.28,0.0,0.48,12.72,13.19,29.02,41.85,1.25,0.0,0.05,0.05,50.41,10.28,2.2,0.0,0.0,0.05,0.0,2.12,0.0,14.64,69.66,3.02,730.2699999999999
2007,Tamil Nadu,Thirunelveli,388.68,0.0,0.53,12.65,13.32,25.03,66.48,0.9,0.0,0.03,0.56,44.92,8.13,2.06,0.0,0.0,0.12,0.0,6.73,0.0,17.02,64.87,1.76,653.7899999999998
2008,Tamil Nadu,Thirunelveli,482.37,0.0,0.26,21.94,22.34,23.79,90.5,0.64,0.0,0.09,0.09,27.72,6.02,1.51,0.0,0.0,0.04,0.0,3.42,0.0,11.0,64.69,1.71,758.1299999999999
2009,Tamil Nadu,Thirunelveli,452.56,0.0,0.0,0.0,28.71,23.11,78.19,0.7,0.0,0.03,0.08,25.25,3.05,0.99,0.0,0.0,0.08,0.0,2.37,0.0,0.0,45.96,1.85,662.9300000000001
2010,Tamil Nadu,Thirunelveli,441.26,0.0,1.39,19.09,20.47,16.81,84.29,0.22,0.0,0.01,0.05,18.32,3.39,0.56,0.0,0.0,0.04,0.0,1.19,0.0,0.0,54.45,3.06,664.5999999999999
2011,Tamil Nadu,Thirunelveli,441.97,0.0,2.33,18.11,20.44,26.35,175.68,0.28,0.0,0.01,0.03,0.0,4.79,0.0,0.0,0.0,0.04,0.0,2.67,0.0,0.0,50.27,2.98,745.9499999999999
2012,Tamil Nadu,Thirunelveli,207.05,0.0,1.65,5.65,7.3,9.15,65.59,0.17,0.0,0.03,0.17,15.53,4.55,0.38,0.0,0.0,0.0,0.0,0.74,0.0,0.0,31.82,1.51,351.29
2013,Tamil Nadu,Thirunelveli,418.44,0.0,4.15,21.27,25.42,20.12,138.37,0.76,0.0,0.01,0.73,20.17,3.3,0.46,0.0,0.0,0.0,0.0,2.29,0.0,6.05,23.61,2.08,687.2299999999999
2014,Tamil Nadu,Thirunelveli,517.33,0.0,5.54,63.25,72.79,37.08,165.67,0.55,0.0,0.04,0.0,133.01,8.11,0.93,0.0,0.0,0.01,0.0,3.4,0.0,12.44,21.97,10.7,1052.82
2015,Tamil Nadu,Thirunelveli,563.01,0.0,9.06,43.78,52.84,18.34,165.52,0.96,0.0,0.04,0.0,70.92,8.83,0.77,0.0,0.0,0.0,0.0,2.08,0.0,11.71,27.25,6.22,981.33
2016,Tamil Nadu,Thirunelveli,179.75,0.0,1.63,0.99,2.62,1.46,15.12,0.12,0.0,0.01,0.03,14.52,3.76,0.09,0.0,0.0,0.0,0.0,0.41,0.0,0.0,11.22,1.22,232.95000000000002
2017,Tamil Nadu,Thirunelveli,355.16,0.0,1.15,13.51,14.66,17.5,164.23,0.22,0.0,0.01,0.04,55.76,4.09,0.32,0.0,0.0,0.0,0.0,2.18,0.0,0.0,25.68,0.0,654.51
1966,Tamil Nadu,The Nilgiris,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07
